what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530990540371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530990545447
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530990545501
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530990547934
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530990555986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530990602766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530990609478
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1530990651125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1530990743892
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1530990745831
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530990748764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530990753680
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530990779475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1530990782987
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1530990785508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1530990786006
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1530990793575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530990794848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530990799811
